"","TargetID","ProbeID","AVG_Signal.C.1","AVG_Signal.C.2","AVG_Signal.C.3","AVG_Signal.L.1","AVG_Signal.L.2","AVG_Signal.L.3","AVG_Signal.M.1","AVG_Signal.M.2","AVG_Signal.M.3","AVG_Signal.H.1","AVG_Signal.H.2","AVG_Signal.H.3","fdr[id, 1]","pval","slp"
"44447","TRIM45",6290431,5.17388728816986,5.15039723647141,5.08697886068359,4.99179220629478,5.13697421613927,5.10108519701833,4.99043258677874,4.91852000518845,5.02847521222459,4.96494033483413,4.89110072540107,4.88431592741759,0.0199175501362529,0.000286780623299481,-0.0212375042125166
"8155","DNAJC24",5890300,5.85821882796062,5.7810521101475,5.71867108714995,5.51342874616498,5.69675785971924,5.65213824150386,5.45660234551375,5.37527840768417,5.48935086394401,5.33801873339959,5.34137685600848,5.47478850966382,0.0199642293459625,0.000288600836417926,-0.0368515224176289
"46684","ZNF318",50193,5.54712866461082,5.44846002497776,5.44457987352629,5.32544603393629,5.31615728467637,5.37989735354046,5.31073988654659,5.19128879378951,5.24597088617583,5.14283246370764,5.20290718174338,5.23750522715128,0.0199642293459625,0.00028898204048738,-0.0251288263111495
"9443","FADS2",380224,5.83743885946887,5.72652196162569,5.66608060747219,5.44846002497776,5.46001095554602,5.54517744447956,5.46001095554602,5.34041854256667,5.31713912078862,5.29229929422247,5.16934698525108,5.3322355847515,0.0199970999787182,0.000289880408794892,-0.0408842398257595
"44919","TULP4",4200440,6.2753268334569,6.14718542210476,5.94907883061154,5.95480056273639,6.02441564724767,6.04405699722715,5.94907883061154,5.82126917011187,5.86901438735142,5.81233788121055,5.68663631582123,5.72945022140478,0.0200426660225258,0.000290964468809568,-0.0352778688037442
"1834","ASNS",1510296,8.15043905117868,8.22812348998586,8.14194686189207,7.5015240155618,7.4802026743043,7.57214283787066,7.31335371153554,7.0847292294495,7.26947746414238,7.10027466075254,6.95863848929671,7.17968899446578,0.0201418445673337,0.000293681143449491,-0.0925343457263998
"2905","C10ORF99",4250092,5.78566963412838,5.39089654784113,5.28725641918861,6.00733789626427,6.33398985544227,6.00364012303812,6.62286929383236,6.29304952472875,6.45141784050022,6.59687281335992,6.62751213562735,6.81761172912917,0.0201418445673337,0.000293636280989834,0.103252993888119
"33666","NBL1",5090156,8.50716305737888,8.17953625331327,8.32508792988621,7.94743110342694,8.05858043909718,8.02532016056693,8.00165648792013,7.80294494094824,8.03369086329914,7.6464014996133,7.66002006402517,7.8064928516087,0.0201418445673337,0.000293052298991819,-0.0531002260193161
"223","ACADVL",610093,5.65073325356639,5.53536382303124,5.49470618055343,5.50370419627299,5.66434840541079,5.46763811116474,5.80754170894705,5.58574940774461,5.7984864101255,5.92211446897319,5.84383423010396,5.99171451586319,0.0202346142665575,0.000295780882017126,0.0371911568354757
"11771","GIN1",3390382,5.28978103552575,5.18682699051467,5.22035582507832,5.25436547901885,5.15444699612833,5.21656486467578,5.16135151147488,5.01727983681492,5.16592817850229,4.99518318953733,5.05751887999511,5.01794186927869,0.0202346142665575,0.000295888956162073,-0.0206370473487291
"3626","C1ORF50",6350292,7.17449457441399,7.14298549143149,7.06791643110608,6.98979598931835,7.04132417090355,7.02153029324098,6.99969615268049,6.76883797979547,6.91681412347048,6.79782879960353,6.79324189219338,6.87801746071818,0.0203009778735224,0.000297288372807113,-0.0281681532750776
"145","ABCG1",6060377,5.90508933136124,5.81948928236817,5.68493938685472,5.47269075349282,5.51141058200874,5.5637538300525,5.48147190964588,5.25957653823161,5.43066055353575,5.31320597904179,5.27607175760072,5.22035582507832,0.0203242552425041,0.000298892625994889,-0.0455798348807115
"2547","BMI1",1090292,7.12841575000254,7.07029920816742,6.91244426846827,6.7075955640583,6.83065822859717,6.75786218940752,6.69381920841884,6.47574083564044,6.69950034016168,6.50323971990956,6.49041999830349,6.53654665955206,0.0203242552425041,0.000299776644745004,-0.0456178888410389
"30784","LOC92249",50364,5.60690439967971,5.54868690411584,5.51302543904114,5.49264983600813,5.59731023014568,5.6021188208797,5.32787616878958,5.31024593741331,5.4089638866351,5.34137685600848,5.28725641918861,5.32007885832955,0.0203242552425041,0.000299230303551142,-0.0262446916868823
"34582","NUAK1",7210497,5.87717540070585,5.78566963412838,5.8024204445532,5.68051384771685,5.74364400808133,5.71899944046106,5.54985399236346,5.42274494492309,5.53772789032612,5.57481209335924,5.46425544409147,5.40627450805313,0.0203242552425041,0.000298793120202271,-0.0329092325315271
"47148","ZNF770",2070747,7.10906213568717,7.07445545487314,6.85856503479136,6.78897174299217,6.82621979099962,6.93721698913176,6.73980988813269,6.50608296911267,6.73637366222652,6.57911231347526,6.49677499018586,6.58796315261212,0.0203242552425041,0.000299574132128619,-0.0425460570329662
"12985","HIST1H2BD",290730,7.1239144965219,6.94408720822953,6.81596888335143,6.75879112584218,6.99228023405183,6.84118803471002,6.79413855219517,6.34247346942009,6.6683553051484,6.31391029949605,6.42858980794402,6.43197499695895,0.0205824339219453,0.000304040611825487,-0.0556782056683212
"35359","ORMDL3",1500112,5.76613109972074,5.54985399236346,5.55605556262675,5.7798171609322,5.8664680569333,5.73721725074244,5.93489419561959,5.78934836298585,5.96973005496198,6.02707297457535,5.97609706997686,6.05467406050587,0.0205824339219453,0.000304454572731266,0.0349506463317416
"42120","SPINK1",2260326,8.84810715226002,8.66030603498491,8.62471936035324,8.78190853608129,8.98654660932039,8.7524866329763,9.23003515031962,8.98573325016499,9.10854017751311,9.16359461657827,9.17311606467791,9.21370470625161,0.0205842168627353,0.000304915918702902,0.0458023621674946
"33661","NBAS",2030474,5.66052696598524,5.66157062584689,5.70578047731887,5.53772789032612,5.61677109766657,5.5991624255261,5.65248918026865,5.50084996395812,5.60064171573669,5.4262707308585,5.43284825950564,5.46848199307136,0.0205914549428578,0.000305458262787358,-0.0198951080545936
"4782","CARHSP1",1230348,7.72059478246009,7.51430917695699,7.40713565506339,7.74062092271116,7.84416231444112,7.83787001744936,8.09900751889869,7.80445536109129,7.97885932823365,8.0844391030704,8.06630175509328,8.19585781233549,0.020600598039654,0.000306029212473359,0.049953295693189
"13515","HS.128753",4070630,5.47185041730891,5.45275371985246,5.46128619482618,5.36504099859094,5.31222027171703,5.32203389316535,5.40402782097015,5.16934698525108,5.29078910012725,5.19794439240125,5.10473261747537,5.18906038061109,0.0207247887541825,0.000308363584511479,-0.0258275913561815
"40293","SERPINB4",6860424,4.69957086140958,4.59005654817804,4.81624115606803,4.66249525260736,4.73092139129365,4.77322377098434,4.90156419904189,4.67842064772768,4.93447393313069,4.99721227376411,5.14807570321749,5.1896179496247,0.0207247887541825,0.000308749996232247,0.0400571378313609
"773","AK5",2680220,5.08388575583585,5.01196773933003,4.98292145552874,4.91998092582813,5.02190488635449,4.96563792816552,4.95229971708329,4.91705694713669,4.8652240913224,4.79579054559674,4.84733174313806,4.87976701889122,0.0207717283194677,0.00030990766428463,-0.0170676116939508
"1982","ATP2A2",1940053,7.32639982220242,7.1313787151332,7.03235944220667,6.71210529197685,6.93049476595163,6.9000254809202,6.64600082854027,6.39776264152004,6.59263349077157,6.46505548426375,6.45362499889269,6.4961714898658,0.0207717283194677,0.000310555904526521,-0.0626597163049694
"42231","SQLE",3120367,8.27753908797504,8.12610424925258,8.01331007921682,7.65420623156439,7.85991495927053,7.85410954007068,7.73280753042202,7.32935616899971,7.72749105664166,7.34910219897807,7.21258941025148,7.52768639721082,0.0207717283194677,0.000310766089431844,-0.0680889470160546
"20829","LOC100132091",510131,4.77575648656363,4.8186673602505,4.82430571590476,4.92797806041525,4.98292145552874,4.89260222718466,5.1328529268205,4.98770778945255,5.04857313343665,5.07829394257007,5.0720439222249,5.10351828824297,0.0208333308593915,0.000312301947295679,0.0251928261306075
"40538","SHBG",3800053,5.07517381523383,5.17897060891547,5.02978411293502,5.05942545826569,5.04985600724954,5.09681299033731,5.0536947835567,5.02716459604747,4.94306997460049,4.87672287650999,4.93878119032827,4.90007610352919,0.0208333308593915,0.000312568199610506,-0.0182441164309784
"12799","HEATR5B",3290079,6.23008766927058,6.10657735420849,6.05982388462133,5.94907883061154,6.05982388462133,5.96563378707346,6.05748634264998,5.73301759992454,5.90017128866159,5.76205138278018,5.73463493813897,5.706777983636,0.0208390516751608,0.000314855819532573,-0.0357432035887172
"25455","LOC644612",6020112,5.7984864101255,5.63192837088822,5.57291419945116,5.75225512810698,5.93964479837819,5.76268011590369,6.08791044537623,5.8996233434424,6.09469780174963,6.12905021006055,6.09582456243222,6.08654742835467,0.0208390516751608,0.000314199308413729,0.0409413872839309
"36184","PELI2",3840491,5.87689509236485,5.75447558897172,5.59359551562145,5.4701676234747,5.61203261604663,5.6061696457892,5.41565585896527,5.35138408748473,5.53615246660524,5.26424338621429,5.30529298028446,5.36035275746749,0.0208390516751608,0.000314469083815034,-0.038586590250576
"37319","PPP3CC",5690382,6.49345122220677,6.51382340668765,6.36457862499849,6.10031895202006,6.29360410464869,6.2466879918856,6.07833008012956,5.86021626049803,6.1798095928795,5.90372563279997,5.90835464038498,5.96717185453894,0.0208390516751608,0.000314843350591967,-0.0471443494176041
"37666","PRR5",6130630,5.44673737166631,5.36924170488474,5.34710753071747,5.32981603360741,5.29179614955777,5.37156782828763,5.28472541302857,5.18402822014591,5.26837349017496,5.24333305821528,5.16421438202456,5.18234519029562,0.0208390516751608,0.00031372799652599,-0.0180596160355812
"4867","CBFA2T2",2940762,5.67057034045009,5.55528246633776,5.48769728770944,5.41565585896527,5.53496926788704,5.54790808787709,5.43981692882174,5.29981624267177,5.48562646485303,5.19295685089021,5.18570842216538,5.34520095244689,0.0208578395746654,0.000315580439436647,-0.0309126061559048
"11667","GEM",1170246,5.34424629843644,5.32105685351753,5.21221466749463,4.97466263363744,5.01860346374543,5.09190801422499,5.05497110791631,4.92216831277393,4.9416424226093,4.86830338551846,4.772378104972,4.87976701889122,0.0209872188156159,0.000317981444346229,-0.0373768638684974
"2563","BMP4",4200491,4.80484038111666,4.87060664949255,4.82269799851667,4.99450591216637,4.92870191133357,5.03889875936911,5.10776200482698,4.92507740573461,5.11259001661925,5.13108144717212,5.13462127387725,5.1907321558681,0.0210053833537691,0.000320672267132101,0.0274914414721604
"6892","CSNK2A2",6110187,6.94041606122169,6.89891633031493,6.85835492868701,6.56159627677138,6.65775427349804,6.71174039505618,6.52003185235013,6.35766894126284,6.51337846785939,6.42486902390539,6.35123469595402,6.45362499889269,0.0210053833537691,0.000320017137704728,-0.043033431655304
"17749","KCNIP1",6960259,6.93195996767895,6.86181604704069,6.74676459289001,6.91740853601028,6.97625469540683,6.89750290251779,6.82795420877858,6.4990348781533,6.73471055896839,6.47389069635227,6.44793957612389,6.42858980794402,0.0210053833537691,0.000319140079104375,-0.0432867608433562
"25039","LOC643882",4200670,5.11619578975675,5.14633100955016,5.07704705961551,4.91559174540936,4.98292145552874,4.94946885885877,4.90230741721063,4.83786795010711,4.83786795010711,4.82108769221056,4.84497417819541,4.81055701571304,0.0210053833537691,0.000319383179906597,-0.0247258838871607
"34012","NFIX",5720129,5.09497644253001,5.02716459604747,5.05815481006423,4.84968376303849,4.97742315989014,5.05305600998021,4.82108769221056,4.73532087045314,4.89485026110255,4.7990908786254,4.76473475565943,4.69134788222914,0.0210053833537691,0.000320919894444035,-0.0290259250829907
"42378","ST3GAL5",3890382,5.21439213161028,5.13579843705026,5.08264583007253,5.17727903817098,5.15502419672156,5.17501915020354,5.0962011824259,5.04535873015464,5.0619619212616,4.97604384932664,4.82591085268599,4.97880057057624,0.0210053833537691,0.000320423145557269,-0.0227192456045338
"12413","GRM8",6040431,6.43566948353208,6.1845611770699,6.17628298410052,6.15485809401642,6.22019247671609,6.25151845244229,6.10613162208611,5.92211446897319,6.24630054515468,5.83451829664526,5.84354441703136,5.8673175543651,0.0210189153354154,0.000321570794388368,-0.0399155155623832
"39269","ROR1",3890132,5.605802066296,5.49593796063116,5.54634863337003,5.47771799491433,5.58274414627915,5.41075279587782,5.49100171037754,5.32398511329661,5.41253851063806,5.26837349017496,5.28978103552575,5.33271879326537,0.0210310474357374,0.000322200819705209,-0.023735806120246
"32813","MMP10",150180,4.91559174540936,4.95653103510305,4.8056590467375,4.8056590467375,4.87748478130875,4.8194747886351,4.97535347995162,4.8605872978526,4.96563792816552,5.24438902452248,5.18402822014591,5.34376862945195,0.0212678699237676,0.000326278417781106,0.0374180009782879
"5710","CENPV",1030026,5.48022216984565,5.51221833649531,5.3729609095438,5.34424629843644,5.36035275746749,5.3858702635559,5.28472541302857,5.1907321558681,5.29179614955777,5.17388728816986,5.13697421613927,5.28066243130932,0.0213783327049979,0.000328952852224497,-0.0239059440313171
"18504","KRT18P13",6110026,7.78472289245977,7.68785966839798,7.66795344679169,7.44914890431455,7.59859981047941,7.55935103238385,8.01059196563668,7.80994708647679,7.83605362998057,8.18710453631396,8.06724313836853,8.22895096210589,0.0213783327049979,0.000329328329605973,0.0520011711310096
"32926","MPDZ",5270326,5.65738943508649,5.59805152002396,5.55179611765832,5.46255980994209,5.46425544409147,5.56643428350498,5.47227067367148,5.30925730658637,5.41253851063806,5.34233425196481,5.35469769998414,5.32544603393629,0.0213783327049979,0.000329328128485127,-0.023814993517577
"43288","TERF2IP",1410653,6.49148197215737,6.45441209062951,6.43213591095077,6.22910254457264,6.3204085173084,6.2972934650408,6.16310425555508,6.00314605188182,6.22791911248186,6.09469780174963,6.00190980496952,6.12315048793336,0.0213914044660118,0.000329981726859849,-0.0346741638387938
"11583","GCC1",1570280,7.0272257789583,6.85255964351419,6.95052737082601,6.53277087812756,6.58368580907797,6.64118216974059,6.57521530088853,6.30078579466324,6.47157319821191,6.26034599009605,6.31752563242888,6.37229537425779,0.0214159832461839,0.000330813425880871,-0.0529235088595728
"2299","BAT2L",4830253,5.97964497030264,5.83070876822859,5.79727281774354,5.81024238575733,5.86135586176096,5.87211778947542,5.78074351579233,5.50573795739701,5.6944053128436,5.51100645995839,5.58724865840025,5.54595838946263,0.0217244494116422,0.000336428599251996,-0.0327949698832555
"45376","USF2",7210382,6.40340862131386,6.21879930304066,6.2385199184685,6.06911979167359,6.17565934828362,6.09266642761695,5.93832744869485,5.95480056273639,5.89247259790103,5.94855704609671,5.90481674038231,5.82008293035236,0.0217244494116422,0.000336496448211942,-0.0361708572247688
"7001","CTH",6220504,5.43503118986386,5.44241771052179,5.42230334632903,5.03954663759068,5.05751887999511,5.15271339268924,4.88204405972327,4.9416424226093,5.00662727269872,4.77491296057519,4.88128562206841,4.91044656684082,0.0218010517542032,0.000338262393150839,-0.0485204605457526
"11730","GGT6",1340154,4.68582808900555,4.74319148388547,4.70320392625946,4.85359154448657,4.84654650556336,4.92580335857956,5.09864617141897,4.84890037091069,4.96703165661412,5.06322774421543,5.03825046112923,5.05942545826569,0.0218010517542032,0.000339056985605912,0.0300269864191863
"39071","RND3",4210524,8.5907410067114,8.44065765973812,8.43732713480565,8.07346531118274,8.18498783868478,8.12905706542985,8.11963672737611,7.83664629283203,8.11096779436166,7.81258053274701,7.84188592898462,7.91139733005902,0.0218010517542032,0.000339065023161962,-0.0531003048744247
"9359","EXPH5",7650286,5.34089781408315,5.2262841636482,5.22089621957945,5.08450514266271,5.1113851971964,5.24333305821528,5.12634210180823,5.070789216916,5.03565305707154,4.97742315989014,5.01727983681492,4.98975208317983,0.0218301521741663,0.000339978914108585,-0.0236477455536981
"1981","ATP2A2",770079,6.98341918290313,6.80572255341699,6.83270840465923,6.24533127106503,6.51471269087253,6.37859594852764,6.34738920965601,6.23205501202591,6.21939661515399,6.07027572753227,6.06494732386779,6.08881809236389,0.0218872628157331,0.000341330853031529,-0.0656264446779551
"10285","FGD3",5270619,5.90781116211073,5.61749810605919,5.61822458629455,5.66919102988658,5.7310733348921,5.72880023763149,5.69035945432406,5.47269075349282,5.65704021210407,5.30876262440958,5.28320372873799,5.29330482472449,0.0219154690886406,0.000342233832523412,-0.0411383011231617
"16640","HSBP1",5130139,8.2117543973752,8.1299117537417,8.06805828764868,7.98036576511125,8.1330883204294,8.16160337280172,8.07573814557492,7.89091930429058,8.05867534727359,7.7979073532466,7.7996303599085,7.89065738215479,0.0221116305358706,0.000345784974471562,-0.0292750669359716
"17342","INTS3",7200719,6.60624469859382,6.43036443130238,6.24300117292341,6.17503532330237,6.23166185298802,6.19949446061214,6.01224708629051,5.87268101111801,6.03020437542391,5.94227430291721,5.83158917914386,5.91106761003595,0.0221116305358706,0.000346549793827165,-0.0485512148531762
"31015","LRRN2",1410403,6.43839144502374,6.29802970656126,6.19236248947487,6.7208231096305,6.86578679415964,6.82946936058359,7.20674814257978,6.8769867453105,7.10857141841226,7.17587219593908,7.15085830803595,7.23222722788077,0.0221116305358706,0.000346703435356159,0.0752038223188113
"39206","RNFT1",780608,5.47100937436615,5.36924170488474,5.35894198836447,5.24702407216049,5.31222027171703,5.33271879326537,5.23909800688807,5.19683819759818,5.23909800688807,5.1113851971964,5.14166355650266,5.23750522715128,0.0221116305358706,0.000347166102912998,-0.0210389425230971
"41469","SNHG7",6760021,7.68059125844345,7.55574817753497,7.5624734329223,7.2040749398295,7.22227400538748,7.28221120021596,7.04412015350265,6.87966439881561,7.04298522824224,6.90935400034583,6.81553033493962,7.05098944706805,0.0222624847182411,0.000350005042587566,-0.0590238624617015
"34390","NPY5R",6180669,4.94946885885877,5.00595770454514,4.86753445045558,4.89709325269713,4.98907111618042,5.00930107108312,4.85592890433527,4.73707525686803,4.79164975293071,4.74144780428064,4.7211738617444,4.71492104994721,0.0222724104661653,0.000351102385896062,-0.0235804616918735
"44768","TTC39C",3310142,5.62184909189352,5.4553211153577,5.4262707308585,5.36504099859094,5.4262707308585,5.41387570718231,5.28523212699938,5.22467082637974,5.28218798461815,5.17953383055807,5.21819132206875,5.26424338621429,0.0222724104661653,0.000350824472456628,-0.0263231004830929
"34001","NFE2L1",4210176,7.69275211317196,7.50812905938973,7.48099216286952,7.14108675668384,7.26843220430017,7.18531125513491,7.11874527412378,6.81695491465564,7.02224400546683,6.9416734971856,6.76064641394392,6.91284231803069,0.0223127780829233,0.000352210240854209,-0.0598771022600011
"6189","CLN3",520630,6.41165405061453,6.22098770538623,6.30243580878771,6.00413395020864,6.16120732169508,6.17336935040559,6.17586727010576,5.98846003808768,6.15315813610597,5.90208673595677,5.84267447352282,5.89357604628886,0.0223142745734682,0.000353798236738026,-0.0362578300179075
"10028","FAT3",2340253,5.01196773933003,5.06259503302697,4.98154971320116,4.9119193211571,5.01396308418893,4.97466263363744,4.79826681595,4.86599480426999,4.82751341713153,4.77491296057519,4.78415284151653,4.8698394841308,0.0223142745734682,0.000354119988265212,-0.0206753912219621
"42105","SPHK1",2470689,5.59471137960184,5.70777449592574,5.53536382303124,5.2548878086207,5.25801606977451,5.22735827760754,5.20290718174338,5.17105201550216,5.25384287644621,5.05305600998021,4.98360662170834,5.08574276658306,0.0223142745734682,0.000352739940912449,-0.0459776617858278
"42864","TACSTD2",6270138,9.30490481924565,9.13601545321432,8.96454213009717,9.19990612405403,9.31099081262558,9.2584827073022,9.54383675656726,9.25602094446816,9.46188477381114,9.59689445519259,9.57916915784744,9.54889615080077,0.0223142745734682,0.00035349412226417,0.0412780637082924
"5424","CD99L2",5420358,7.5491880238554,7.41619806604633,7.3704824992571,7.38906969937374,7.54242552978311,7.43372564007458,7.305255417436,6.98026196976889,7.21817683840341,6.98471632011827,7.07580886397839,7.07437080595447,0.0223458251814775,0.000355092883724005,-0.0425794785216708
"8603","EDA2R",2900259,4.91044656684082,4.9452074887738,4.9177887437299,4.96703165661412,4.92216831277393,4.89709325269713,4.76983680754333,4.77575648656363,4.82510860635335,4.75703253529734,4.72472942104573,4.8194747886351,0.0224521484678117,0.000357731334546204,-0.017155397805428
"24220","LOC642255",4730040,5.34329073219077,5.17445337932565,5.24702407216049,5.21981513839308,5.2704321630585,5.28066243130932,5.21981513839308,5.14224818089815,5.14923714353388,5.0536947835567,5.10715686108688,5.02322240960173,0.0224521484678117,0.000357635868994041,-0.019700715853813
"5709","CENPV",10722,5.10533922956555,5.10715686108688,5.01860346374543,4.97742315989014,5.04793107883995,5.08388575583585,4.97466263363744,4.81137101657199,4.955122584166,4.83707524297087,4.8629083820668,4.86907172977447,0.0224865418226949,0.000358754497308596,-0.0218244599367821
"10408","FKBP2",7160491,5.32593253358101,5.29028519485077,5.18738580584075,5.22735827760754,5.1896179496247,5.2401584523745,5.39180770963538,5.30081424674662,5.41164605185504,5.48063892334199,5.43153621033426,5.53101513066706,0.022590227095241,0.000360886074086643,0.0236449185882079
"12034","GOLGB1",3130768,6.0056139702124,6.13144385716142,5.93806377038087,5.97888576490112,5.94096041493421,6.08949828737935,6.01126717440416,5.83714718672362,5.90181332515534,5.75479239556395,5.7623657987551,5.70444891919936,0.0226021614319699,0.000361673649798963,-0.027724608874222
"42285","SRPK2",2000468,5.53733426701854,5.47269075349282,5.35564243316731,5.37435205282403,5.53378466755108,5.45915989166487,5.38127888726238,5.1328529268205,5.30529298028446,5.06322774421543,5.08759633523238,5.20565368168462,0.0226021614319699,0.000362031958359216,-0.0346742976928714
"5169","CCNB1IP1",510114,7.30807383293742,7.13807303404435,7.14029455193671,6.84513491700047,6.96743828114331,6.95081476844258,6.76307626761269,6.56286773275958,6.7500482829521,6.63620898843976,6.63607778067207,6.66428146119468,0.0228285416624984,0.000366140420553141,-0.049092150322497
"8918","EMR2",2140136,6.57800043010845,6.39425942666027,6.36302810354046,5.78720408279527,6.03977840738653,5.92505761491038,5.93012091686693,5.67914819369784,5.75890177387728,5.60433039568454,5.52942908751142,5.60433039568454,0.0228576930946838,0.000367202704335846,-0.0713500573564132
"33588","NAIP",3060288,4.70138904372863,4.704110133843,4.70229689671881,4.76728903546453,4.66720557690754,4.73356340075649,4.72827238312207,4.76302827060367,4.748404354074,4.89485026110255,4.80073696953207,4.83707524297087,0.0228576930946838,0.000367574000909797,0.0132832151302061
"6697","CREB3L2",20110,7.36156600802058,7.20504108757661,7.0451666348051,6.99960493261202,7.12560484183524,7.15594260073578,7.09332156594098,6.85498721344348,7.00687636984994,6.7922321877266,6.75156919579281,6.83851237623998,0.0228711595722169,0.00036875715304612,-0.037830944971009
"25328","LOC644353",6110382,4.8613615913485,4.81055701571304,4.84261104200313,4.6802776584749,4.84182208732709,4.75789127300576,4.68767140749983,4.6931810633108,4.68120487226409,4.61512051684126,4.61115225766564,4.68398136641238,0.0228711595722169,0.000368643202373015,-0.0183295473974803
"8134","DNAJB9",2760164,7.75563868219139,7.85453641785429,7.7596141506969,6.66873637850964,6.78739392231095,6.8212165175649,6.41460584022909,6.14203740558736,6.43631061194,6.1849732932925,6.06564394528223,6.16289366273551,0.0228732576877442,0.000369757668176665,-0.13849553495374
"41136","SLC4A2",1010309,5.90099264394391,5.81532384938911,5.8111409929767,5.50003297044863,5.7829016791088,5.62473926731575,5.62257241923066,5.46128619482618,5.57557024350928,5.44285051728033,5.33416701944173,5.44975007030825,0.0228732576877442,0.000369349304425463,-0.0373895484557936
"7536","DDIT4",3190148,8.20163277063566,8.1381265571626,8.02662760665761,7.71128036701169,7.67457104946728,7.82708139939981,7.69129145926976,7.39320155440873,7.54380286750151,7.33295765277333,7.27897394836171,7.58085280173638,0.0228859928716486,0.000371230968134977,-0.0624465666474533
"16962","IFRD1",2340082,7.08363949381209,7.04473073400921,6.93517587455813,6.04902565763251,6.19358873119812,6.29802970656126,5.76268011590369,5.45489367359013,5.61531549333387,5.61203261604663,5.49388415009201,5.51664936086502,0.0228859928716486,0.000371839953896396,-0.128972607109383
"31822","MERTK",7550066,6.11478776313998,5.99246404744107,5.94017125272043,5.52982583419387,5.61312810638807,5.69406878246856,5.44932024008456,5.31271324683177,5.53220301439415,5.38449506278909,5.28927662189589,5.30230938781757,0.0228859928716486,0.000371897988679876,-0.0585576779850768
"33693","NBPF20",5310044,7.90178452745781,7.68326554996721,7.76429600645052,7.81092024363736,7.60926737587371,7.71837433568225,7.72480009619832,7.43555600695409,7.39086021014753,7.37155218631835,7.40719634388149,7.2152399787301,0.0228859928716486,0.000371795498360247,-0.0441118892312005
"40126","SEH1L",580196,6.01542518455283,5.95350304082086,5.95402225163211,5.80302430930585,5.8391871116624,5.94933962080731,5.81651574464344,5.67504000579055,5.79575375319501,5.63443239652141,5.64932628886014,5.77455154554441,0.0230997469792835,0.000375859627962054,-0.0262203877258808
"14725","HS.537004",5720292,6.69703424766648,6.60218075368877,6.49057177791977,6.38418208239364,6.52341545248892,6.49223983502047,6.23812929346354,6.06610809010375,6.24862297700947,6.17232670616559,6.18435505525117,6.13599769784028,0.023119404411179,0.000377645111464644,-0.0422293796082742
"19147","LOC100008588",3180609,5.59508305773286,5.7120812774709,5.59136004524191,5.53969368612331,5.39816270151775,5.35564243316731,5.43459498484058,5.33897934826693,5.17218708940382,5.23856736214226,5.23164323328004,5.06827507354267,0.023119404411179,0.00037712838117703,-0.0398972773108937
"41862","SOCS2",6770673,6.60258789218934,6.500688889507,6.56018164928975,6.00438077237453,6.10143940031655,6.08404372840107,6.10031895202006,5.80302430930585,6.05044075220828,5.72880023763149,5.76299433428805,5.82037962224002,0.023119404411179,0.000377340428963382,-0.0636923544025002
"40773","SLC16A7",3520255,4.80974235171687,4.81785927939844,4.81624115606803,4.74319148388547,4.75445188870385,4.77996347636125,4.7824792009585,4.69501088998788,4.72472942104573,4.68675017298051,4.57574137529728,4.69134788222914,0.0231916025080493,0.000379703537280093,-0.0145199662449749
"42265","SRGN",7550484,4.95088528969048,4.94378298710842,4.9111832151246,5.085124146087,5.19683819759818,5.15213485636996,5.35090981666721,5.0720439222249,5.34376862945195,5.3645731623251,5.31024593741331,5.4506091768903,0.0231916025080493,0.000379804575866665,0.0383607208100931
"34334","NPC2",540075,9.41489623765361,9.35975126531288,9.2687036152731,9.21590486144859,9.2866437895179,9.272244175291,9.21608384660325,9.05969188563709,9.25639346043573,9.06650464298879,9.06152708953452,9.118652623239,0.0232471661124879,0.000381205775273981,-0.0242508491888292
"17567","IVNS1ABP",4280228,8.2433614257745,7.94420843574186,7.79494670303102,7.77749932819917,7.86779491778631,7.87966991460429,7.71405255747474,7.31168587699835,7.72784343298323,7.34845882251632,7.41427163116003,7.37104894670277,0.0233672723823302,0.000383853556634061,-0.0586744182268063
"27276","LOC649150",780482,5.14107859012155,5.14574876790343,5.13579843705026,5.05433314936197,5.15617759938691,5.04728861174429,5.10108519701833,5.05688254526158,5.04985600724954,5.01329841151574,4.9958600085141,4.97050750300548,0.0233672723823302,0.000384162836537263,-0.0129159852563266
"4464","C9ORF156",3440446,6.29434306644105,6.15676709873234,6.26890687182957,5.93038669759939,6.08358783598379,6.05748634264998,6.06541179206006,5.79362317865599,5.94437293957413,5.83627165770228,5.65983058712702,5.83305481036034,0.023368598767767,0.000385291792210316,-0.040106974360463
"6730","CRIPAK",4210653,5.60653709021737,5.47142998425668,5.38219885052874,5.39680431326269,5.48105550322721,5.43415858945945,5.41654474791269,5.26837349017496,5.33657607866513,5.25749537202778,5.22197613329131,5.21873288720519,0.023368598767767,0.000386159884969124,-0.0243573333621386
"18928","LEPRE1",1240739,6.18043064662061,6.0928923397381,5.98569795221364,5.93727231802456,6.08904487544685,5.92131028718477,5.94489691129165,5.69642212024991,5.92665932374187,5.729125282328,5.70144641485865,5.7410782593999,0.023368598767767,0.000384918340949474,-0.0337888967475765
"44698","TSPYL2",4260477,4.98429131875665,5.00327493968996,5.00327493968996,4.96842344528695,4.88733707775176,4.83628190695148,4.88355921152828,4.83071086190202,4.87137322676275,4.7397010789457,4.84497417819541,4.77491296057519,0.023368598767767,0.000385991188657968,-0.0180877630451407
